Date,Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,TDS mg/L,pH,pH mV,Temp °C,Vertical Position m,Battery V,Cable Pwr V,Corrected sp Cond [µS/cm],Depth from GL (m)
8/22/2023,13:17:02,0.25,BW5,5746.4,4.742,5563.4,2.5,2.5,0.2,61.3,6.736,3.01,5580.9,3628,7.27,-28.6,26.553,4.743,2.72,0.8,5516.5,4.963
8/22/2023,13:17:02,0.5,BW5,5746.4,4.742,5563.4,2.5,2.5,0.2,61.3,6.736,3.01,5580.9,3628,7.27,-28.6,26.553,4.739,2.72,0.8,5516.5,4.959
8/22/2023,13:17:02,0.75,BW5,5746.4,4.742,5563.4,2.5,2.5,0.2,61.3,6.736,3.01,5580.9,3628,7.27,-28.6,26.553,4.744,2.72,0.8,5516.5,4.964
8/22/2023,13:17:03,0.0,BW5,5746.4,4.742,5563.4,2.5,2.5,0.2,61.3,6.736,3.01,5580.9,3628,7.27,-28.6,26.553,4.742,2.72,0.8,5516.5,4.962
8/22/2023,13:17:03,0.25,BW5,5746.4,4.742,5563.4,2.5,2.5,0.19,61.3,6.736,3.01,5580.9,3628,7.27,-28.6,26.553,4.742,2.72,0.8,5516.5,4.962
8/22/2023,13:17:03,0.5,BW5,5746.4,4.742,5563.4,2.5,2.5,0.19,61.3,6.736,3.01,5580.9,3628,7.27,-28.6,26.553,4.742,2.72,0.8,5516.5,4.962
8/22/2023,13:17:03,0.75,BW5,5746.4,4.742,5563.4,2.5,2.5,0.19,61.3,6.736,3.01,5580.9,3628,7.27,-28.6,26.553,4.742,2.72,0.8,5516.5,4.962
8/22/2023,13:17:04,0.0,BW5,5746.4,4.741,5563.4,2.5,2.5,0.19,61.3,6.736,3.01,5580.9,3628,7.27,-28.6,26.553,4.739,2.72,0.8,5516.5,4.959
8/22/2023,13:17:04,0.25,BW5,5746.5,4.741,5563.4,2.5,2.5,0.19,61.3,6.736,3.01,5580.9,3628,7.27,-28.6,26.553,4.74,2.72,0.8,5516.5,4.96
8/22/2023,13:17:04,0.5,BW5,5746.5,4.742,5563.5,2.5,2.5,0.19,61.3,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.742,2.72,0.8,5516.6,4.962
8/22/2023,13:17:04,0.75,BW5,5746.6,4.741,5563.5,2.5,2.5,0.19,61.3,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.738,2.72,0.8,5516.6,4.958
8/22/2023,13:17:05,0.0,BW5,5746.6,4.741,5563.5,2.5,2.5,0.19,61.3,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.74,2.72,0.8,5516.6,4.96
8/22/2023,13:17:05,0.25,BW5,5746.6,4.742,5563.5,2.5,2.5,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.744,2.72,0.8,5516.6,4.964
8/22/2023,13:17:05,0.5,BW5,5746.6,4.742,5563.5,2.5,2.5,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.742,2.72,0.8,5516.6,4.962
8/22/2023,13:17:05,0.75,BW5,5746.6,4.742,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.739,2.72,0.8,5516.6,4.959
8/22/2023,13:17:06,0.0,BW5,5746.6,4.742,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.744,2.72,0.8,5516.6,4.964
8/22/2023,13:17:06,0.25,BW5,5746.5,4.742,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.743,2.72,0.8,5516.6,4.963
8/22/2023,13:17:06,0.5,BW5,5746.5,4.742,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.742,2.72,0.8,5516.6,4.962
8/22/2023,13:17:06,0.75,BW5,5746.6,4.742,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.742,2.72,0.8,5516.6,4.962
8/22/2023,13:17:07,0.0,BW5,5746.6,4.742,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.1,3628,7.27,-28.6,26.553,4.742,2.72,0.8,5516.7,4.962
8/22/2023,13:17:07,0.25,BW5,5746.6,4.742,5563.6,2.4,2.4,0.19,61.2,6.736,3.01,5581.1,3628,7.27,-28.6,26.553,4.739,2.72,0.8,5516.7,4.959
8/22/2023,13:17:07,0.5,BW5,5746.7,4.742,5563.6,2.4,2.4,0.19,61.2,6.736,3.01,5581.1,3628,7.27,-28.6,26.553,4.74,2.72,0.8,5516.7,4.96
8/22/2023,13:17:07,0.75,BW5,5746.7,4.742,5563.6,2.4,2.4,0.19,61.2,6.736,3.01,5581.1,3628,7.27,-28.6,26.553,4.741,2.72,0.8,5516.7,4.961
8/22/2023,13:17:08,0.0,BW5,5746.7,4.741,5563.6,2.4,2.4,0.19,61.2,6.736,3.01,5581.1,3628,7.27,-28.6,26.553,4.738,2.72,0.8,5516.7,4.958
8/22/2023,13:17:08,0.25,BW5,5746.7,4.741,5563.6,2.4,2.4,0.19,61.2,6.736,3.01,5581.1,3628,7.27,-28.6,26.553,4.739,2.72,0.8,5516.7,4.959
8/22/2023,13:17:08,0.5,BW5,5746.6,4.741,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.741,2.72,0.8,5516.6,4.961
8/22/2023,13:17:08,0.75,BW5,5746.6,4.741,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.741,2.72,0.8,5516.6,4.961
8/22/2023,13:17:09,0.0,BW5,5746.6,4.741,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.553,4.742,2.72,0.8,5516.6,4.962
8/22/2023,13:17:09,0.25,BW5,5746.5,4.742,5563.4,2.4,2.4,0.19,61.2,6.736,3.01,5580.9,3628,7.27,-28.6,26.554,4.744,2.72,0.8,5516.5,4.964
8/22/2023,13:17:09,0.5,BW5,5746.6,4.742,5563.4,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.554,4.743,2.72,0.8,5516.6,4.963
8/22/2023,13:17:09,0.75,BW5,5746.5,4.741,5563.4,2.4,2.4,0.19,61.2,6.736,3.01,5580.9,3628,7.27,-28.6,26.554,4.74,2.72,0.8,5516.5,4.96
8/22/2023,13:17:10,0.0,BW5,5746.5,4.742,5563.4,2.4,2.4,0.19,61.2,6.736,3.01,5580.9,3628,7.27,-28.6,26.554,4.741,2.72,0.8,5516.5,4.961
8/22/2023,13:17:10,0.25,BW5,5746.6,4.741,5563.4,2.4,2.4,0.19,61.2,6.736,3.01,5580.9,3628,7.27,-28.6,26.554,4.741,2.72,0.8,5516.5,4.961
8/22/2023,13:17:10,0.5,BW5,5746.5,4.741,5563.4,2.4,2.4,0.19,61.2,6.736,3.01,5580.9,3628,7.27,-28.6,26.554,4.738,2.72,0.8,5516.5,4.958
8/22/2023,13:17:10,0.75,BW5,5746.5,4.741,5563.4,2.4,2.4,0.19,61.2,6.736,3.01,5580.9,3628,7.27,-28.6,26.554,4.74,2.72,0.8,5516.5,4.96
8/22/2023,13:17:11,0.0,BW5,5746.5,4.741,5563.4,2.4,2.4,0.19,61.2,6.736,3.01,5580.9,3628,7.27,-28.6,26.554,4.741,2.72,0.8,5516.5,4.961
8/22/2023,13:17:11,0.25,BW5,5746.6,4.741,5563.4,2.4,2.4,0.19,61.2,6.736,3.01,5580.9,3628,7.27,-28.6,26.554,4.739,2.72,0.8,5516.5,4.959
8/22/2023,13:17:11,0.5,BW5,5746.6,4.741,5563.4,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.554,4.74,2.72,0.8,5516.6,4.96
8/22/2023,13:17:11,0.75,BW5,5746.7,4.741,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.0,3628,7.27,-28.6,26.554,4.742,2.72,0.8,5516.6,4.962
8/22/2023,13:17:12,0.0,BW5,5746.7,4.741,5563.5,2.4,2.4,0.19,61.2,6.736,3.01,5581.1,3628,7.27,-28.6,26.554,4.742,2.72,0.8,5516.7,4.962
8/22/2023,13:17:12,0.25,BW5,5746.7,4.741,5563.6,2.4,2.4,0.19,61.2,6.736,3.01,5581.1,3628,7.27,-28.6,26.554,4.743,2.72,0.8,5516.7,4.963
8/22/2023,13:17:12,0.5,BW5,5746.8,4.742,5563.6,2.4,2.4,0.19,61.2,6.736,3.01,5581.2,3628,7.27,-28.6,26.554,4.745,2.72,0.8,5516.8,4.965
8/22/2023,13:17:12,0.75,BW5,5746.8,4.741,5563.7,2.4,2.4,0.19,61.2,6.736,3.01,5581.2,3628,7.27,-28.6,26.554,4.744,2.72,0.8,5516.8,4.964
8/22/2023,13:17:13,0.0,BW5,5746.9,4.741,5563.7,2.4,2.4,0.19,61.2,6.736,3.01,5581.2,3628,7.27,-28.6,26.554,4.743,2.72,0.8,5516.8,4.963
8/22/2023,13:17:13,0.25,BW5,5746.9,4.742,5563.7,2.4,2.4,0.19,61.2,6.736,3.01,5581.2,3628,7.27,-28.6,26.554,4.745,2.72,0.8,5516.8,4.965
8/22/2023,13:17:13,0.5,BW5,5747.0,4.742,5563.8,2.4,2.4,0.19,61.2,6.736,3.01,5581.3,3628,7.27,-28.6,26.554,4.745,2.72,0.8,5516.9,4.965
8/22/2023,13:17:13,0.75,BW5,5746.9,4.741,5563.8,2.4,2.4,0.19,61.2,6.736,3.01,5581.3,3628,7.27,-28.6,26.554,4.742,2.72,0.8,5516.9,4.962
8/22/2023,13:17:14,0.0,BW5,5746.9,4.742,5563.7,2.4,2.4,0.19,61.1,6.736,3.01,5581.3,3628,7.27,-28.6,26.554,4.742,2.72,0.8,5516.9,4.962
8/22/2023,13:17:14,0.25,BW5,5747.0,4.742,5563.8,2.4,2.4,0.19,61.1,6.736,3.01,5581.3,3628,7.27,-28.6,26.554,4.743,2.72,0.8,5516.9,4.963
8/22/2023,13:17:14,0.5,BW5,5747.0,4.741,5563.9,2.4,2.4,0.19,61.1,6.736,3.01,5581.4,3628,7.27,-28.6,26.554,4.739,2.72,0.8,5517.0,4.959
8/22/2023,13:17:14,0.75,BW5,5747.1,4.742,5563.9,2.4,2.4,0.19,61.1,6.736,3.01,5581.4,3628,7.27,-28.6,26.554,4.741,2.72,0.8,5517.0,4.961
8/22/2023,13:17:15,0.0,BW5,5747.1,4.742,5563.9,2.4,2.4,0.19,61.1,6.736,3.01,5581.4,3628,7.27,-28.6,26.554,4.741,2.71,0.8,5517.0,4.961
8/22/2023,13:17:15,0.25,BW5,5747.1,4.741,5563.9,2.4,2.4,0.19,61.1,6.736,3.01,5581.5,3628,7.27,-28.6,26.554,4.739,2.71,0.8,5517.1,4.959
8/22/2023,13:17:15,0.5,BW5,5747.1,4.742,5564.0,2.4,2.4,0.19,61.1,6.736,3.01,5581.5,3628,7.27,-28.6,26.554,4.74,2.71,0.8,5517.1,4.96
8/22/2023,13:17:15,0.75,BW5,5747.2,4.742,5564.0,2.4,2.4,0.19,61.1,6.736,3.01,5581.5,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.1,4.963
8/22/2023,13:17:16,0.0,BW5,5747.2,4.742,5564.0,2.4,2.4,0.19,61.1,6.736,3.01,5581.5,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.1,4.963
8/22/2023,13:17:16,0.25,BW5,5747.2,4.741,5564.0,2.4,2.4,0.19,61.1,6.736,3.01,5581.5,3628,7.27,-28.6,26.554,4.74,2.71,0.8,5517.1,4.96
8/22/2023,13:17:16,0.5,BW5,5747.2,4.742,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.744,2.71,0.8,5517.2,4.964
8/22/2023,13:17:16,0.75,BW5,5747.3,4.741,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.2,4.963
8/22/2023,13:17:17,0.0,BW5,5747.3,4.741,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.2,4.963
8/22/2023,13:17:17,0.25,BW5,5747.3,4.742,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.2,4.962
8/22/2023,13:17:17,0.5,BW5,5747.3,4.742,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.2,4.962
8/22/2023,13:17:17,0.75,BW5,5747.2,4.741,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.739,2.71,0.8,5517.2,4.959
8/22/2023,13:17:18,0.0,BW5,5747.2,4.742,5564.0,2.4,2.4,0.19,61.1,6.736,3.01,5581.5,3628,7.27,-28.6,26.554,4.741,2.71,0.8,5517.1,4.961
8/22/2023,13:17:18,0.25,BW5,5747.2,4.742,5564.0,2.4,2.4,0.19,61.1,6.736,3.01,5581.5,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.1,4.962
8/22/2023,13:17:18,0.5,BW5,5747.2,4.741,5564.0,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.74,2.71,0.8,5517.2,4.96
8/22/2023,13:17:18,0.75,BW5,5747.2,4.742,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.2,4.962
8/22/2023,13:17:19,0.0,BW5,5747.3,4.742,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.2,4.963
8/22/2023,13:17:19,0.25,BW5,5747.3,4.742,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.2,4.962
8/22/2023,13:17:19,0.5,BW5,5747.3,4.742,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.6,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.2,4.962
8/22/2023,13:17:19,0.75,BW5,5747.3,4.742,5564.1,2.4,2.4,0.19,61.1,6.736,3.01,5581.7,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.3,4.962
8/22/2023,13:17:20,0.0,BW5,5747.4,4.742,5564.2,2.4,2.4,0.19,61.1,6.736,3.01,5581.7,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.3,4.962
8/22/2023,13:17:20,0.25,BW5,5747.4,4.742,5564.2,2.4,2.4,0.19,61.1,6.736,3.01,5581.7,3628,7.27,-28.6,26.554,4.738,2.71,0.8,5517.3,4.958
8/22/2023,13:17:20,0.5,BW5,5747.4,4.742,5564.2,2.4,2.4,0.19,61.1,6.736,3.01,5581.7,3628,7.27,-28.6,26.554,4.74,2.71,0.8,5517.3,4.96
8/22/2023,13:17:20,0.75,BW5,5747.4,4.742,5564.2,2.4,2.4,0.19,61.1,6.736,3.01,5581.7,3628,7.27,-28.6,26.554,4.741,2.71,0.8,5517.3,4.961
8/22/2023,13:17:21,0.0,BW5,5747.4,4.742,5564.2,2.4,2.4,0.19,61.1,6.736,3.01,5581.7,3628,7.27,-28.6,26.554,4.739,2.71,0.8,5517.3,4.959
8/22/2023,13:17:21,0.25,BW5,5747.4,4.742,5564.2,2.4,2.4,0.19,61.1,6.736,3.01,5581.7,3628,7.27,-28.6,26.554,4.741,2.71,0.8,5517.3,4.961
8/22/2023,13:17:21,0.5,BW5,5747.5,4.742,5564.2,2.4,2.4,0.19,61.1,6.736,3.01,5581.8,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.4,4.963
8/22/2023,13:17:21,0.75,BW5,5747.5,4.742,5564.3,2.4,2.4,0.19,61.1,6.736,3.01,5581.8,3628,7.27,-28.6,26.554,4.74,2.71,0.8,5517.4,4.96
8/22/2023,13:17:22,0.0,BW5,5747.6,4.742,5564.4,2.4,2.4,0.19,61.1,6.736,3.01,5581.9,3628,7.27,-28.6,26.554,4.74,2.71,0.8,5517.5,4.96
8/22/2023,13:17:22,0.25,BW5,5747.6,4.742,5564.4,2.4,2.4,0.19,61.1,6.737,3.01,5582.0,3628,7.27,-28.6,26.554,4.745,2.71,0.8,5517.6,4.965
8/22/2023,13:17:22,0.5,BW5,5747.7,4.742,5564.5,2.4,2.4,0.19,61.1,6.736,3.01,5582.0,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.6,4.963
8/22/2023,13:17:22,0.75,BW5,5747.7,4.742,5564.5,2.4,2.4,0.19,61.0,6.736,3.01,5582.0,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.6,4.963
8/22/2023,13:17:23,0.0,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.7,4.963
8/22/2023,13:17:23,0.25,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.744,2.71,0.8,5517.7,4.964
8/22/2023,13:17:23,0.5,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.741,2.71,0.8,5517.7,4.961
8/22/2023,13:17:23,0.75,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.7,4.963
8/22/2023,13:17:24,0.0,BW5,5747.7,4.742,5564.5,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.7,4.963
8/22/2023,13:17:24,0.25,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.74,2.71,0.8,5517.7,4.96
8/22/2023,13:17:24,0.5,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.741,2.71,0.8,5517.7,4.961
8/22/2023,13:17:24,0.75,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.7,4.962
8/22/2023,13:17:25,0.0,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.736,3.01,5582.1,3628,7.27,-28.6,26.554,4.739,2.71,0.8,5517.7,4.959
8/22/2023,13:17:25,0.25,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.739,2.71,0.8,5517.7,4.959
8/22/2023,13:17:25,0.5,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.2,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.8,4.962
8/22/2023,13:17:25,0.75,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.736,3.01,5582.1,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.7,4.962
8/22/2023,13:17:26,0.0,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.7,4.962
8/22/2023,13:17:26,0.25,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.744,2.71,0.8,5517.7,4.964
8/22/2023,13:17:26,0.5,BW5,5747.9,4.742,5564.6,2.4,2.4,0.19,61.0,6.736,3.01,5582.1,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.7,4.963
8/22/2023,13:17:26,0.75,BW5,5747.8,4.742,5564.6,2.4,2.4,0.19,61.0,6.736,3.01,5582.1,3628,7.27,-28.6,26.554,4.741,2.71,0.8,5517.7,4.961
8/22/2023,13:17:27,0.0,BW5,5747.9,4.742,5564.6,2.4,2.4,0.19,61.0,6.737,3.01,5582.1,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.7,4.962
8/22/2023,13:17:27,0.25,BW5,5747.9,4.742,5564.7,2.4,2.4,0.19,61.0,6.736,3.01,5582.2,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.8,4.963
8/22/2023,13:17:27,0.5,BW5,5747.9,4.742,5564.7,2.4,2.4,0.19,61.0,6.736,3.01,5582.2,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.8,4.963
8/22/2023,13:17:27,0.75,BW5,5747.9,4.742,5564.7,2.4,2.4,0.19,61.0,6.737,3.01,5582.2,3628,7.27,-28.6,26.554,4.743,2.71,0.8,5517.8,4.963
8/22/2023,13:17:28,0.0,BW5,5747.9,4.742,5564.7,2.4,2.4,0.19,61.0,6.737,3.01,5582.2,3628,7.27,-28.6,26.554,4.744,2.71,0.8,5517.8,4.964
8/22/2023,13:17:28,0.25,BW5,5748.0,4.742,5564.7,2.4,2.4,0.19,61.0,6.737,3.01,5582.2,3628,7.27,-28.6,26.554,4.74,2.71,0.8,5517.8,4.96
8/22/2023,13:17:28,0.5,BW5,5748.0,4.742,5564.7,2.4,2.4,0.19,61.0,6.737,3.01,5582.3,3628,7.27,-28.6,26.554,4.741,2.71,0.8,5517.9,4.961
8/22/2023,13:17:28,0.75,BW5,5747.9,4.742,5564.7,2.4,2.4,0.19,61.0,6.737,3.01,5582.2,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.8,4.962
8/22/2023,13:17:29,0.0,BW5,5747.9,4.742,5564.7,2.4,2.4,0.19,61.0,6.737,3.01,5582.2,3628,7.27,-28.6,26.554,4.742,2.71,0.8,5517.8,4.962
8/22/2023,13:17:29,0.25,BW5,5748.0,4.742,5564.8,2.4,2.4,0.19,61.0,6.737,3.01,5582.3,3629,7.27,-28.6,26.554,4.742,2.71,0.8,5517.9,4.962
8/22/2023,13:17:29,0.5,BW5,5748.1,4.742,5564.8,2.4,2.4,0.19,61.0,6.737,3.01,5582.4,3629,7.27,-28.6,26.554,4.744,2.71,0.8,5518.0,4.964
8/22/2023,13:17:29,0.75,BW5,5748.0,4.742,5564.8,2.4,2.4,0.19,61.0,6.737,3.01,5582.3,3629,7.27,-28.6,26.554,4.744,2.71,0.8,5517.9,4.964
8/22/2023,13:17:30,0.0,BW5,5748.0,4.742,5564.8,2.4,2.4,0.19,61.0,6.737,3.01,5582.3,3629,7.27,-28.6,26.554,4.743,2.71,0.8,5517.9,4.963
8/22/2023,13:17:30,0.25,BW5,5748.1,4.742,5564.8,2.4,2.4,0.19,61.0,6.737,3.01,5582.4,3629,7.27,-28.6,26.554,4.742,2.71,0.8,5518.0,4.962
8/22/2023,13:17:30,0.5,BW5,5748.1,4.742,5564.9,2.4,2.4,0.19,61.0,6.737,3.01,5582.4,3629,7.27,-28.6,26.554,4.743,2.71,0.8,5518.0,4.963
8/22/2023,13:17:30,0.75,BW5,5748.2,4.742,5564.9,2.4,2.4,0.19,61.0,6.737,3.01,5582.5,3629,7.27,-28.6,26.554,4.739,2.71,0.8,5518.1,4.959
8/22/2023,13:17:31,0.0,BW5,5748.3,4.742,5565.0,2.4,2.4,0.19,61.0,6.737,3.01,5582.5,3629,7.27,-28.6,26.554,4.741,2.71,0.8,5518.1,4.961
8/22/2023,13:17:31,0.25,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,61.0,6.737,3.01,5582.6,3629,7.27,-28.6,26.554,4.742,2.71,0.8,5518.2,4.962
8/22/2023,13:17:31,0.5,BW5,5748.3,4.742,5565.1,2.4,2.4,0.19,61.0,6.737,3.01,5582.6,3629,7.27,-28.6,26.554,4.739,2.71,0.8,5518.2,4.959
8/22/2023,13:17:31,0.75,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.737,3.01,5582.6,3629,7.27,-28.6,26.554,4.74,2.71,0.8,5518.2,4.96
8/22/2023,13:17:32,0.0,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.737,3.01,5582.7,3629,7.27,-28.6,26.554,4.742,2.71,0.8,5518.3,4.962
8/22/2023,13:17:32,0.25,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.737,3.01,5582.7,3629,7.27,-28.6,26.554,4.741,2.71,0.8,5518.3,4.961
8/22/2023,13:17:32,0.5,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.737,3.01,5582.7,3629,7.27,-28.6,26.554,4.742,2.71,0.8,5518.3,4.962
8/22/2023,13:17:32,0.75,BW5,5748.4,4.742,5565.2,2.4,2.4,0.19,60.9,6.737,3.01,5582.7,3629,7.27,-28.6,26.554,4.742,2.71,0.8,5518.3,4.962
8/22/2023,13:17:33,0.0,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.741,2.71,0.8,5518.3,4.961
8/22/2023,13:17:33,0.25,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.74,2.71,0.8,5518.3,4.96
8/22/2023,13:17:33,0.5,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.741,2.71,0.8,5518.3,4.961
8/22/2023,13:17:33,0.75,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.737,3.01,5582.6,3629,7.27,-28.6,26.554,4.742,2.71,0.8,5518.2,4.962
8/22/2023,13:17:34,0.0,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.736,3.01,5582.6,3629,7.27,-28.6,26.554,4.738,2.71,0.8,5518.2,4.958
8/22/2023,13:17:34,0.25,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.741,2.71,0.8,5518.3,4.961
8/22/2023,13:17:34,0.5,BW5,5748.4,4.742,5565.2,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.741,2.71,0.8,5518.3,4.961
8/22/2023,13:17:34,0.75,BW5,5748.5,4.741,5565.2,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.739,2.71,0.8,5518.3,4.959
8/22/2023,13:17:35,0.0,BW5,5748.5,4.741,5565.2,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.741,2.71,0.8,5518.3,4.961
8/22/2023,13:17:35,0.25,BW5,5748.4,4.741,5565.1,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.743,2.71,0.8,5518.3,4.963
8/22/2023,13:17:35,0.5,BW5,5748.4,4.741,5565.2,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.742,2.71,0.8,5518.3,4.962
8/22/2023,13:17:35,0.75,BW5,5748.4,4.741,5565.2,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.742,2.71,0.8,5518.3,4.962
8/22/2023,13:17:36,0.0,BW5,5748.4,4.742,5565.1,2.4,2.4,0.19,60.9,6.736,3.01,5582.7,3629,7.27,-28.6,26.554,4.745,2.71,0.8,5518.3,4.965
