Vertical Position [m],Corrected sp Cond [uS/cm]
30.554,54761.21926570039
30.557,54761.30542995159
30.56,54761.38271497574
30.564,54761.46481159411
30.565,54761.53626086947
30.566,54761.60684057961
30.568,54761.676550724536
30.574,54761.740502415356
30.579,54761.820415458846
30.581,54761.89940096608
30.584,54761.9774589371
30.602,54762.08853140087
30.604,54762.212589371884
30.607,54762.33233816416
30.615,54762.44855072454
30.621,54762.57158454097
30.627,54762.68029951681
30.632,54762.804357487825
30.636,54762.92770048299
30.642,54763.02957487914
30.646,54763.115642511984
30.649,54763.18889855063
30.653,54763.27164251199
30.662,54763.32806763275
30.666,54763.39233816415
30.676,54763.45512077285
30.679,54763.50232850232
30.682,54763.56460869556
30.694,54763.634125603785
30.697,54763.70209661825
30.701,54763.76948792261
30.705,54763.837265700386
30.724,54763.91858937188
30.726,54764.01728502406
30.734,54764.118260869465
30.735,54764.23342028975
30.738,54764.31304347816
30.74,54764.39172946851
30.742,54764.46883091777
30.749,54764.5548357487
30.75,54764.64070531392
30.753,54764.705599033725
30.755,54764.75711111101
30.759,54764.75406280184
30.77,54764.7611884057
30.777,54764.76092270522
30.782,54764.77469565208
30.786,54764.78063285015
30.79,54764.80055072454
30.792,54764.82743478252
30.796,54764.84963285014
30.798,54764.8944299516
30.799,54764.9289178743
30.803,54764.953966183486
30.805,54764.99444444435
30.806,54765.04391787431
30.81,54765.10833816416
30.816,54765.169657004735
30.832,54765.22429951682
30.833,54765.27338647334
30.834,54765.30337198058
30.841,54765.35881642503
30.847,54765.39500483082
30.848,54765.449637681064
30.852,54765.477661835655
30.853,54765.482280193144
30.857,54765.49022222212
30.863,54765.46674396127
30.867,54765.459565217294
30.871,54765.447797101355
30.877,54765.43134299507
30.887,54765.41496618347
30.888,54765.402318840475
30.889,54765.3886763284
30.899,54765.36803864724
30.901,54765.34144927526
30.905,54765.315826086866
30.915,54765.302975845305
30.917,54765.29553623179
30.919,54765.28125603855
30.922,54765.279053139995
30.925,54765.28593236706
30.928,54765.301314009565
30.929,54765.31972946851
30.93,54765.345294685896
30.931,54765.38454106271
30.932,54765.42469565208
30.939,54765.484483091685
30.943,54765.53429951682
30.946,54765.597816425034
30.947,54765.63826086947
30.955,54765.66952656995
30.96,54765.695729468505
30.966,54765.72235748782
30.984,54765.7295942028
30.986,54765.73137198058
30.988,54765.728222222126
31.01,54765.70603864725
31.017,54765.692879226954
31.018,54765.676888888804
31.036,54765.65707246367
31.044,54765.64687922696
31.046,54765.62095652164
31.062,54765.6118647342
31.066,54765.62816425111
31.069,54765.64730434773
31.075,54765.66362318831
31.096,54765.695458937094
31.104,54765.71251207719
31.12,54765.75914975835
31.129,54765.814328502325
31.154,54765.8689468598
31.156,54765.932821255934
31.159,54766.00324637671
31.168,54766.07960386464
31.174,54766.17080193227
31.183,54766.26155555546
31.207,54766.353468598936
31.211,54766.44814492743
31.215,54766.537603864635
31.231,54766.633362318746
31.233,54766.71686956511
31.236,54766.80602898541
31.242,54766.881410627924
31.247,54766.94780676319
31.249,54767.017314009565
31.264,54767.06583574869
31.272,54767.11766183565
31.282,54767.16088888879
31.304,54767.18119806753
31.309,54767.19557487913
31.313,54767.20411594193
31.33,54767.19002898541
31.333,54767.20682125594
31.335,54767.20189371971
31.344,54767.197700483
31.345,54767.185082125514
31.349,54767.21793236706
31.354,54767.24162318831
31.356,54767.27163285015
31.36,54767.318415458845
31.364,54767.368231883964
31.382,54767.42664734289
31.388,54767.4797294685
31.393,54767.544850241444
31.412,54767.602995168985
31.419,54767.65914975836
31.426,54767.72299516898
31.446,54767.792212560285
31.449,54767.85489855063
31.453,54767.91114975835
31.457,54767.968173912945
31.462,54768.03076328493
31.463,54768.07462801923
31.481,54768.130975845306
31.491,54768.1753236714
31.492,54768.20960386464
31.501,54768.2499710144
31.526,54768.28577777769
31.53,54768.32796135256
31.535,54768.375265700386
31.546,54768.45565217381
31.551,54768.51008695643
31.553,54768.585700482996
31.565,54768.68854106271
31.567,54768.769159420204
31.572,54768.88446376803
31.582,54768.96792270522
31.59,54769.076193236615
31.596,54769.15188405788
31.602,54769.24351690812
31.622,54769.36067632841
31.624,54769.474338164146
31.627,54769.567227053034
31.632,54769.69184541053
31.634,54769.823478260776
31.638,54769.93507246367
31.639,54770.03538164242
31.64,54770.15943961343
31.642,54770.27458937188
31.644,54770.40144927526
31.649,54770.53905314
31.653,54770.686821255935
31.657,54770.83236714966
31.665,54770.98527536222
31.67,54771.123826086856
31.673,54771.2431304347
31.677,54771.36471497575
31.679,54771.48349758445
31.68,54771.57737198057
31.684,54771.66258937188
31.692,54771.730879226954
31.7,54771.80038647333
31.706,54771.847922705216
31.711,54771.93246376801
31.727,54772.02612560376
31.731,54772.11555555546
31.732,54772.22098550715
31.755,54772.35300483083
31.761,54772.45673429942
31.767,54772.58560386464
31.777,54772.7543768115
31.78,54772.92258937188
31.783,54773.08577777768
31.79,54773.28981642503
31.8,54773.488502415355
31.807,54773.68846376802
31.823,54773.912888888786
31.832,54774.136579710044
31.836,54774.343864734205
31.84,54774.547768115845
31.858,54774.75395169073
31.859,54774.946299516814
31.863,54775.130280193145
31.87,54775.30875362309
31.875,54775.49671497574
31.878,54775.643690821154
31.892,54775.83203864725
31.895,54776.003980676236
31.897,54776.17428985498
31.916,54776.35138164242
31.926,54776.54360386464
31.934,54776.724154589276
31.942,54776.91195169072
31.966,54777.12585507237
31.969,54777.31442512068
31.977,54777.50297584531
31.997,54777.721265700384
32.001,54777.984966183474
32.003,54778.230309178645
32.011,54778.49252173904
32.013,54778.760608695564
32.017,54779.01594202889
32.026,54779.27798067623
32.035,54779.546434782504
32.041,54779.818405797
32.053,54780.0761352656
32.055,54780.381613526464
32.07,54780.67872463758
32.073,54780.945207729375
32.078,54781.24324637672
32.083,54781.55083091778
32.087,54781.81725603855
32.089,54782.08350724628
32.098,54782.36533333323
32.102,54782.63060869555
32.106,54782.87026086947
32.109,54783.10655072455
32.111,54783.337739130344
32.112,54783.55269565208
32.114,54783.774396135166
32.127,54783.977623188315
32.128,54784.156270531304
32.131,54784.3474589371
32.143,54784.540173912945
32.146,54784.701893719706
32.149,54784.853062801834
32.161,54785.05043478251
32.168,54785.22287922696
32.172,54785.38595169073
32.182,54785.605603864635
32.188,54785.84162318832
32.191,54786.05601932357
32.2,54786.29225120763
32.203,54786.56927536223
32.204,54786.81866666657
32.206,54787.101835748705
32.218,54787.390086956424
32.223,54787.70266666658
32.226,54788.024386473335
32.24,54788.363671497485
32.246,54788.71872463758
32.248,54789.089642511986
32.264,54789.42711111102
32.275,54789.82340096609
32.278,54790.195768115846
32.282,54790.59090821247
32.302,54791.077719806664
32.307,54791.518908212456
32.324,54791.96774879218
32.327,54792.47108212551
32.331,54793.012222222125
32.34,54793.572550724544
32.346,54794.1761062801
32.35,54794.84043478251
32.361,54795.48323671488
32.367,54796.17579710136
32.374,54796.89421256029
32.38,54797.58447342986
32.385,54798.39490821247
32.394,54799.16657971004
32.401,54799.9575942028
32.413,54800.76462801923
32.42,54801.57655072454
32.426,54802.33262801923
32.433,54803.19135265691
32.44,54803.98223188396
32.442,54804.74928502405
32.458,54805.557342995075
32.465,54806.35019323661
32.467,54807.09017391295
32.471,54808.01179710135
32.491,54808.860173912944
32.496,54809.674599033715
32.502,54810.493507246276
32.513,54811.30901449266
32.518,54812.145719806664
32.52,54812.940714975746
32.536,54813.83800966173
32.544,54814.65084057962
32.55,54815.46303381633
32.556,54816.27057004822
32.57,54817.07393236706
32.574,54817.946260869474
32.575,54818.72591304338
32.588,54819.57228985497
32.593,54820.420019323574
32.596,54821.21592270522
32.609,54822.11000966174
32.615,54823.01406763275
32.617,54823.759690821156
32.631,54824.66108212551
32.639,54825.5155942028
32.645,54826.3849468598
32.65,54827.253236714874
32.657,54828.228734299424
32.66,54829.04745893709
32.669,54829.85031884049
32.675,54830.688154589276
32.676,54831.513719806666
32.68,54832.28954589362
32.69,54833.16457971004
32.694,54833.98877294676
32.697,54834.71321739121
32.708,54835.46430917865
32.713,54836.201410627924
32.717,54836.932193236615
32.734,54837.680637681064
32.753,54838.45572946851
32.759,54839.26123671488
32.775,54840.09323671488
32.789,54840.94486956512
32.791,54841.86707246367
32.793,54842.65543961343
32.817,54843.64595169072
32.83,54844.66251207719
32.835,54845.60629951682
32.864,54846.632888888795
32.875,54847.69377777768
32.886,54848.702917874296
32.906,54849.89971014483
32.919,54851.0571594202
32.927,54852.211497584445
32.937,54853.3610821255
32.972,54854.52483091778
32.983,54855.752521739036
32.984,54856.88498550716
33.01,54858.06865700473
33.018,54859.233758454015
33.02,54860.43368115933
33.037,54861.63712077285
33.045,54862.85640579701
33.047,54864.09903381633
33.077,54865.345893719714
33.09,54866.58968115933
33.099,54867.790705313906
33.107,54868.97789371971
33.127,54870.19596135256
33.13,54871.516444444336
33.134,54872.725352656904
33.154,54873.994434782515
33.156,54875.22585507236
33.158,54876.62208695642
33.181,54877.95598067623
33.192,54879.36823188396
33.195,54880.784193236614
33.219,54882.13632850231
33.24,54883.41615458928
33.254,54884.86906280184
33.282,54886.211961352565
33.288,54887.5607536231
33.293,54888.91447342985
33.31,54890.31368115932
33.312,54891.705410627925
33.316,54893.000193236614
33.326,54894.41580676318
33.331,54895.71895652164
33.334,54896.92034782599
33.346,54898.2238647342
33.352,54899.4114589371
33.354,54900.58498550715
33.364,54901.86939130425
33.386,54903.0313236714
33.395,54904.18867632841
33.404,54905.31924637672
33.428,54906.43062801923
33.431,54907.61147826077
33.433,54908.629314009566
33.459,54909.691246376715
33.465,54910.82390338155
33.467,54911.72057971005
33.48,54912.787516908116
33.486,54913.85236714966
33.488,54914.741314009574
33.507,54915.7048115941
33.525,54916.681507246285
33.531,54917.642048309084
33.539,54918.690144927445
33.564,54919.680657004734
33.568,54920.76363285014
33.573,54921.70363285014
33.593,54922.7206763284
33.597,54923.845913043384
33.6,54924.78546859893
33.616,54925.99596135256
33.623,54927.21905314001
33.627,54928.24873429942
33.643,54929.561217391216
33.65,54930.764714975754
33.652,54931.91582608686
33.659,54933.28689855063
33.681,54934.58463768106
33.689,54935.9212173912
33.698,54937.303169082035
33.715,54938.72423188397
33.72,54940.22394202888
33.723,54941.503690821155
33.74,54943.05625120763
33.752,54944.48461835739
33.756,54945.920888888795
33.772,54947.37163285014
33.781,54948.898086956426
33.783,54950.33510144918
33.79,54951.78946859894
33.814,54953.27139130425
33.818,54954.81285024145
33.822,54956.3988888888
33.834,54958.03777777768
33.838,54959.85369082115
33.841,54961.53940096608
33.858,54963.35398067623
33.866,54965.17773913035
33.872,54967.103545893624
33.89,54968.96220289846
33.9,54970.96828019314
33.909,54972.82417391296
33.933,54974.79782608686
33.938,54976.758299516805
33.944,54978.959333333245
33.967,54981.01147826078
33.973,54983.060415458836
33.98,54985.2381062801
34.003,54987.203507246275
34.008,54989.25122705304
34.01,54991.20887922696
34.03,54993.47516908202
34.039,54995.62828019313
34.046,54997.669913043384
34.059,55000.031516908115
34.072,55002.250570048214
34.075,55004.474028985416
34.078,55006.70687922696
34.099,55008.96330434773
34.102,55011.228270531305
34.108,55013.503632850145
34.122,55015.75750724628
34.126,55017.97211594194
34.129,55020.22641545884
34.143,55022.314009661735
34.147,55024.73012560377
34.151,55026.41909178735
34.163,55028.17762801923
34.174,55030.282057970915
34.182,55032.667038647254
34.188,55034.880280193145
34.206,55036.42486956512
34.209,55038.32412008272
34.212,55040.88701224973
34.214,55043.53372467592
34.218,55046.84627059802
34.22,55049.68118618348
34.221,55052.63430511991
34.224,55055.83188344595
34.225,55058.716188884355
34.226,55061.598027709515
34.228,55064.467221866755
34.229,55067.35181988906
34.23,55070.03271731081
34.231,55072.42190602052
34.232,55074.5599695476
34.233,55076.6549716384
34.234,55078.418849268026
34.235,55079.7301272414
34.236,55080.996403384575
34.237,55081.19337927861
34.238,55081.299174818094
34.239,55081.59340352959
34.24,55082.23798972873
34.241,55082.84777424027
34.242,55083.36543991623
34.243,55083.79098675671
34.244,55084.12441476168
34.245,55084.36572393116
34.246,55084.514914265135
34.247,55084.57198576362
34.248,55084.53693842661
34.249,55084.4097722541
34.25,55084.19048724609
34.251,55083.879083402586
34.252,55083.475560723586
